ร.พ เลยไม่ค่อยรู้จุดเท่าไรค่ะ พยาบาลเลยบอกให้เราไปคลินิกในร.พชั้นล่างได้เลย อันนี้ตอนแรกเรางงนะ มาร.พรัฐจะให้ไปหาคลินิกเพื่อ?? สรุปตรวจไข้หวัดใหญ่ไม่เจอ ไฃโควิดไม่เจอ หมอในคลินิกร.พ สรุปอาการว่าระบบทางเดินหายใจติดเชื้อ ฮัลโหลคือตรวจอย่างมั่วมาก ฉันว่าเป็นไข้ทับฤดูหรือเปล่า เสียดายตังมาก ถ้าตรวจคลินิกในร.พห่วยแบบนี้ ตรวจคลินิกข้างนอกดีกว่า ค่าใช่จ่ายเท่ากัน 649 บาท,-1
https://www.sanook.com/news/8580050/ https://www.bangkokbiznews.com/social/1011097 ปรับการแจ้งเตือนภัย “โควิด” จากระดับ 3 เป็นระดับ 2 ทั่วประเทศ ให้สอดคล้องกับสถานการณ์โควิดที่ลดลง คนไทยควรฉีดวัคซีนอย่างเข็มกระตุ้นอย่างน้อย 3 เข็มเพราะผ่านไปประมาณ 3,0
ขอสอบถามเพื่อนๆคะตอนนี้ถ้าพนักงานติดโควิคแต่พนักงานมีใบรับรองแพทย์ให้รักษาตัวครบ5วัน แต่เจ้านายบอกว่าเป็นโควิคก็ต้องมาทำงาน เพราะกฏหมายไม่ได้ระบุว่าต้องรักษาตัวที่บ้านคะ เราเลยไม่แน่ใจว่านายทำถูกหรือเปล่าคะ,1
https://www.sanook.com/news/8583006/ https://www.bangkokbiznews.com/social/1012153 https://www.bangkokbiznews.com/social/1012195 สธ.เล็งฉีดวัคซีนโควิด เด็กอายุ 6เดือน,0
อาการติดของลูกชายเมื่อติดโควิดเป็นแค่วันเดียวเองค่ะซึ่งอยากให้คุณพ่อคุณแม่ลองสังเกตอาการที่ผิดแปลกไปจากลูกนะคะ ส่วนน้องวันที่ทราบว่าน้องติดโควิด คือน้องตื่นมาตอนเช้าบอกคุณแม่ว่าปวดหัว ครับแม่ เหมื่อนหัวซ่าๆ บอกไม่ถูก คุณแม่ก็ถามว่าทานยาพาราฯ ไหมครับ น้อง,1
คุณพ่อทำประกันโควิดเจอจ่ายจบ กรุงเทพประกันภัย กรมธรรม์หมดอายุ 27 ก.พ. 65 ตอนเที่ยงคืน ท่านไปตรวจ pcr วันที่ 27 ก.พ. เอกสารแล็ปได้รับวันที่ 28 ผลติดโควิดแต่ประกันบอกเครมไม่ได้ เพราะเค้าบอกว่ายึดวันที่จากวันที่ Report อย่างนี้ยุติธรรมหรือครับ ใบรับรองแพทย์ก็ระบุว่าตรวจวันที่ 27 ก็ติดแล้ว อย่างนี้ร้องเรียนกับใครได้บ้างครับ,-1
ค่อนข้างกังวลเรื่องนํ้าหนักที่ใช้ชีวิตปิดเทอมคล้ายๆกับเราแต่นํ้าหนักขึ้นเอาๆ เราก็ทราบอยู่ว่าร่างกายของแต่ละคนไม่เหมือนกัน มันปกติไหมคะที่เรานํ้าหนักคงที่ทั้งๆที่กินเท่าเดิมแต่ใช้พลังงานน้อยมากๆมันก็ไม่ขึ้นเลย ก่อนหน้านี้เคยหนักสูงสุด58เพราะพิษโควิด5555 เรียน,0
ใช้หนี้ โกงจำนำข้าวอีก หนี้ต่อ GDP ก็ยังลด (หนี้เพิ่ม แต่ รายได้ (GDP) เพิ่มมากกว่า) คนล่ะครึ่ง เราชนะ เที่ยวด้วยกัน ก็ล้วนจ่ายให้ประชาชน อยู่ได้ โควิด เงินท่องเที่ยว 3 ล้านล้าน ต่อปีหายไป รัฐบาล เลยต้องเติมเงินลงไปแทน อยากให้ ฝ่ายค้าน หาการทุจริตมากกว่า จำนำข้าว ตอบอะไรไม่ได้เลย ยิ่งลักษณ์ บอกเห็นเอกสาร G to G ขายข้าว ทั้งที่ไม่มี G to G แต่เป็นขายผ่านเสี่ยเปี๋ยง ทั้งหมด,0
"โควิดวันนี้ ไทยพบผู้ติดเชื้อเพิ่ม 2,153 ราย เสียชีวิตอีก 17 ราย วันนี้ (16 มิ.ย.) เมื่อเวลา 07.40 น. ศูนย์ปฏิบัติการภาวะฉุกเฉิน กรมควบคุมโรค กระทรวงสาธารณสุข เผยตัวเลขสถานการณ์การแพร่ระบาดของโควิด",1
อาการเราก็ไม่ค่อยโอเคอีก 7 เม.ย. เจ็บคอน้ำมูก เจอโควิด เริ่มกักตัว 8 เม.ย. ไข้ขึ้นตอนเช้าน่าจะ38อัพ เพลีย ปวดตัว เที่ยงไข้ลงเหลือ 37.7 9 เม.ย. ไข้37.1,1
คือ เรารู้สึกอยากนอน แต่พบไปนอนก็รู้สึกอยากทำอย่างอื่น คือพอจะทำอะไรก็ไม่อยากทำเลยสักอย่าง เราไม่ได้ทำงาน เพราะเราเป็นโรคทางจิต ไอ้อาการลุกลี้ลุกลนนี้ มันเพิ่งมาเป็นวันนี้เอง ก่อนหน้านี้ติดโควิด เราไม่แน่ใจด้วยว่ามีอยู่มื้อนึงเราจัดยาผิดด้วยรึเปล่า แต่แม่,-1
"ฟิลิปปินส์ซึ่งพวกเขาจะเข้าร่วมใน VNL ไวรัสโคโรน่าได้ปรากฏขึ้นอีกครั้งในทีมหญิงชาวเบลเยียม นักกีฬาสามคน (Marlies Janssens, Nathalie Lemmens, Elise Van Sas) พบว่าเป็นบวก Herbots และเพื่อนร่วมทีมจะกลับไปที่สนามในวันพุธสำหรับนัดแรกของกลุ่มที่สองกับจีน จากนั้นพวกเขา",0
เรื่องมีอยู่ว่า บัตรกดเงินสด มีการเข้ามาตรการโควิดในการผ่อนชำระไว้ และเมื่อเดือนสิงหาคม ผมได้มีการชำระยอดเต็มเข้าไป และโทรถามเจ้าหน้าที่ว่าจะใช้บัตรได้วันไหน เจ้าหน้าที่ก็บอกว่าภายใน 15 วัน จะทำการปลดล็อคให้ หลังจากนั้น 1 เดือน ผมก็โทรไปถามอีก เค้าก็บอก,0
คือเพิ่งหายจากโควิด ดูดบุหรี่เเละบุหรี่ไฟฟ้าได้ไหมได้ไหมครับ,0
ส่งไปให้ผู้หญิงคนนั้น คือคุณคิดอะไรอยู่คะ ถ้าคุณเป็นผู้หญิงที่ป่วย คุณจะถามไหม ถามว่าอะไร ยังไง หรือคิดยังไงกับพฤติกรรมของผู้ชายคะ สารภาพว่าเป็นเรื่องของเราเองค่ะ เป็นโควิดได้อาทิตย์นึงแล้ว ตามสเต็ปค่ะ เราเองอดจิ้นไม่ได้ค่ะ เพราะส่วนตัวของเรา เราไม่ค่อย,-1
‘ก.ล.ต.’ ขอให้ ‘อัยการ’ ฟ้อง ‘หมอบุญ วนาสิน’ เรียกค่าปรับ 2.3 ล้าน ห้ามเป็นผู้บริหาร,1
สวัสดีครับ ขอสอบถามหน่อยครับ ผมพึ่งหายจากโควิดต้องไปทำงานต่างประเทศ แต่ยังไม่ค่อยเข้าใจข้อกำหนด ของการเดินทาง อยากรู้ว่า ใบรับรองการฟื้นตัวโควิด กับใบรับรองแพทย์คืออันเดียวกันไหม แล้วต้องไปเอาที่ไหน ต้องแปลภาษารึเปล่า,1
สวัสดีค่ะ เกริ่นก่อนนะคะ เรากำลังเตรียมตัวไปทำงานสิงคโปร์ วันที่20เมษาที่จะถึงนี้ ไปกับบริษัทจัดหางานค่ะ แต่ตอนนี้เราติดโควิด ได้รับใบกักตัวถึง5เมษาค่ะ และก่อนบินต้องตรวจpcrซ้ำค่ะ เราอยากทราบว่า 1. เราหายแล้ว แต่ในการตรวจpcr ซึ่งมีความชัดเจนมากๆ ก็อาจจะเจอซากเชื้อโควิดใช่ไหมคะ 2.ในกรณีนี้ ผลตรวจpcr จะตีว่าติดโควิดเลยไหมคะ ขอบคุณค่ะ ปล. ไม่รู้เลือกห้องถูกไหม ขออภัยด้วยนะคะ,-1
เนื่องจากคุณแม่ได้ติดโควิด,0
สวัสดีค่ะ เกริ่นก่อนนะคะ เรากำลังเตรียมตัวไปทำงานสิงคโปร์ วันที่20เมษาที่จะถึงนี้ ไปกับบริษัทจัดหางานค่ะ แต่ตอนนี้เราติดโควิด ได้รับใบกักตัวถึง5เมษาค่ะ และก่อนบินต้องตรวจpcrซ้ำค่ะ เราอยากทราบว่า 1. เราหายแล้ว แต่ในการตรวจpcr ซึ่งมีความชัดเจนมากๆ ก็อาจจะเจอซากเชื้อโควิดใช่ไหมคะ 2.ในกรณีนี้ ผลตรวจpcr จะตีว่าติดโควิดเลยไหมคะ ขอบคุณค่ะ ปล. ไม่รู้เลือกห้องถูกไหม ขออภัยด้วยนะคะ,1
เนื่องจากคุณแม่ได้ติดโควิด,1
คือเรากับเเฟนอยู่ด้วยกันทุกวัน ช่วงที่คบกันเเรกๆมีอะไรด้วยกันทุกวันเเละบ่อยมากๆ โดยที่เเฟนจะเป็นคนเริ่ม หลังจากเป็นโควิด เราอารมณ์มากขึ้นเเต่เเฟนกลับอารมณ์น้อยลง เราเคยพูดกับเขาหลายครั้งว่าอยากให้ขยันเหมือนเมื่อกก่อน ตั้งเเต่หายเราเป็นคนเริ่มตลอดเเต่ก็,0
ตามหัวข้อเลยครับ คือ ผมได้หายจากการติดเชื้อโควิด ประมาณ1เดือนแล้ว ซึ่งตอนนี้ผมฉีดวัคซีนแค่1เข็ม ตอนนี้ผมประสงค์ ที่จะฉีดวัคซีนเข็มที่2จะได้ไหมครับ คือโรงเรียน มีข้อกำหนดให้ฉีดวัคซีน2เข็มขึ้นไป ถึงจะไปเรียนได้ ซื่งที่ผมอ่านในเน็ตเขาบอกว่า3เดือนค่อยฉีด แต่ถ้าเราหาย1เดือนแล้วฉีดจะมีผลข้างเคียงอะไรไหมครับ,-1
กองทุนโลกกู้เงินมาซื้อ DOW btc เจอขึ้นดอกหนัก ๆ เศรษฐกิจก็ไม่ดีทั่วโลก dow จะลงไปเท่าก่อนโควิด,-1
ตามหัวข้อเลยครับ หาที่ๆรับตรวจโควิด แค่ATKก็ได้ครับแค่ต้องมีลายเซ็นหมอรับรอง ผมอยู่โซนมีนบุรี รามอินทรา นวมินทร์ หรือ พอดีเจอแต่ที่ราคา500,-1
รบกวนทุกคนแชร์ประสบการณ์หน่อยค่ะ คือ เรามีอาการเวียนหัว ไอ ระคายเคืองในคอ ไอเยอะจนเจ็บคอ มีไข้อ่อนๆ และที่สำคัญคนในบ้านมีผู้ป่วยโควิด ก่อนทราบว่าที่บ้านเป็นโควิดก็ไกล้ชิดกับผู้ป่วยบ้างค่ะ ทำให้เรามีความกังวล ว่าเราติดโควิดมั้ยหรือเป็นไข้หวัดธรรมดา เพราะตรวจATKก็ไม่ขึ้น2ขีด หรือใครติดโควิดแล้วไม่ขึ้น2ขีดบ้าง แชร์หน่อยค่ะ,0
"พอดีเป็นการเดินทางคนเดียวครั้งแรกค่ะ กังวลว่าจะ Transit ทันมั้ย และการเดินไป Gate ระยะทางไกลมากมั้ยคะ เรื่องเอกสารยังต้องใช้ผลตรวจ โควิดเพื่อเข้าประเทศสหรัฐอเมริกา แผนเที่ยวเราเตรียมไว้แล้วค่ะ มีแพลนไป น้ำตกไนแองการา ฝั่งแคนาดา(มีวีซ่าค่ะ ) และ นิวยอร์ค ญาติพาไปเที่ยว ค่ะ มีใบจองโรงแรม , หนังสือรับรองการทำงาน เรียบร้อยค่ะ ขอบคุณล่วงหน้าสำหรับคำแนะนำค่ะ",-1
รบกวนทุกคนแชร์ประสบการณ์หน่อยค่ะ คือ เรามีอาการเวียนหัว ไอ ระคายเคืองในคอ ไอเยอะจนเจ็บคอ มีไข้อ่อนๆ และที่สำคัญคนในบ้านมีผู้ป่วยโควิด ก่อนทราบว่าที่บ้านเป็นโควิดก็ไกล้ชิดกับผู้ป่วยบ้างค่ะ ทำให้เรามีความกังวล ว่าเราติดโควิดมั้ยหรือเป็นไข้หวัดธรรมดา เพราะตรวจATKก็ไม่ขึ้น2ขีด หรือใครติดโควิดแล้วไม่ขึ้น2ขีดบ้าง แชร์หน่อยค่ะ,0
คือเราเป็นผื่นนี้มาครบปีแล้ว ผื่นนี้มาพร้อมกับช่วงที่เราเป็นโควิดทีแรกขนาดของผื่นกว้างแค่เหรียญ 10 ตอนนี้รามไป 2 ฝ่ามือแล้ว ใช้ชีวิตลำบากมากเวลามีเหงื่อหรืออับจากการใส่ผ้าอนามัยในเวลาที่เราเป็นปจด มันจะคันขึ้นมาทุกที หรือบางทีก็คันแบบไม่มีสาเหตุ เราพยายาม,0
พัฒนานโยบายอย่างมียุทธศาสตร์ของรัฐบาล ในวันนี้ ความสำเร็จในการพัฒนาวัคซีนโควิด,0
กรุงเทพประกันโควิด ของไครมีข้อความส่งมาแบบนี้บ้างคะ? แล้วกี่วันอนุมัติ ทางนี้ยื่นเคลมประกันวันที่28/3/65 แล้วมีข้อความส่งมาอีกทีที่3 ข้อความตามภาพเลยค่ะ วันนี้ยังขึ้นว่า บริษัทกำลังดำเนินการพิจารณาเอกสารเคลม,-1
นับตั้งแต่เริ่มต้นปีนี้อาจเป็นปีที่ทุกอย่างเริ่มส่อแววดีขึ้นทั้งด้านของ โควิด การท่องเทื่ยว หากมองย้อนกบับไปตั้งแต้ต้นปี คุณได้ผ่านอะไรมาบ้าง มาเล่าให้พวกเราฟังสิครับ,1
เรื่องมีอยู่ว่า เราเคยเป็นคนหนึ่งที่ทำงานนิติบุคคล จะเล่าให้ฟังว่าเจออะไรบ้าง เราเป็น ผจก. อาคาร มีลูกน้อง เป็นพนักงานนิติ ช่างอาคาร รปภ แม่บ้าน คนสวน รวมแล้วประมาณ 40 ชีวิต ใช่ค่ะ เป็นคอนโดใหญ่ เนื่องจากช่วงโควิดเราว่างงาน และก่อนนี้เราทำธุรกิจส่วนตัว,0
คือเป็นโควิดค่า ท้องประมาณ3เดือนกับอีก2สัปดาห์ ตอนเป็นก็มีอาการ ปวดหัวมากๆเหมือนหัวจะระเบิด แล้วก็ไอมีเสมหะ เป็นไข้ประมาณ39องศา แล้วพึ่งสังเกตว่าถึงเราจะกินน้อยขนาดไหนก็ไม่หิวไม่มีท้องร้องเลยค่า เลยสงสัยว่าลูกจะตายในท้องรึเปล่าค่า,-1
เราติดเชื้อโควิด 19 ตรวจพบวันที่ 27 เมษายน วันที่ 28 เข้าไปพักรักษาตัวที่ ฮอพพิเทล ที่บ้าน แฟนและลูกตรวจหาเชื้อทันที่วันที่ 27 หลังเราแจ้งผลว่าเราติดเชื้อ ผล,-1
ตามหัวข้อเลยค่ะ ด้วยพิษโควิดทำให้ไปไม่ค่อยรอด เลยดรอปมหาลัยมาค่ะ ตอนนี้เป็นนายหน้าอสังหามา 4 เดือนแล้วค่ะ ขายไป 4,-1
ผุ้สูงอายุที่บ้าน อายุ 70 กว่าๆ เป้นความดันสูงมาตั้งแต่สาวๆ กินยามาตลอด จนช่วงหลังโควิด ความดันสูง 170,-1
https://www.bangkokbiznews.com/social/1014329 https://www.sanook.com/news/8589254/ https://www.bangkokbiznews.com/social/1014382 ศบค. เผยพบผู้ป่วยเจอแจกจบ ติดเชื้อวันละ 2.9 หมื่นราย จับตาเมืองใหญ่,-1
อ่านๆมาก็เป็นในเรื่องของช่วยเรื่องผิวขาวกระจ่างใสขึ้น ส่วนตัวเราเมื่อก่อนนี้ดำแล้วมาเริ่มดูแลตัวเองอยู่แต่บ้านช่วงกักตัวโควิดเลยขาวขึ้น แต่พอมาหลังๆ ออกนอกบ้านบ่อยและลืมทาครีทกันแกดเป็นประจำเลยทำให้ผิวไหม้แดด ดำคล้ำหนักมาก ช่วงนี้เลยขยันทาครีมกันแดด ครีมกู้,1
เราอายุน้อยกว่าผู้ชายคนหนึ่ง 16 ปี ไม่ค่อยเก็ต กับการแสดงออกของเขาเลย โดยที่จุดเริ่มต้น เรารู้จักกันในฐานนะ รุ่นพี่รุ่นน้องมาประมาณ 5 ปี เจอกัน เราก็ไหว้ คุยกันปกติ แต่พอมาช่วงโควิดและเลิกกับแฟน ช่วงนั้นเอง ที่ทำให้เราและพี่เขาคุยกันมากขึ้น จนถึงวันที่พี่,-1
https://www.sanook.com/news/8589598/ https://www.bangkokbiznews.com/social/1014541 . https://www.bangkokbiznews.com/social/1014558 ปลัด ศธ.จี้สถานศึกษาเข้มมาตรการโควิด หลังพบโรงเรียนหลายแห่งการ์ดตก ‘ปลัด ศธ.’ แจงกรณีเด็กกรุงเทพคริสเตียนฯติดโควิดฯเป็นยอด,-1
ให้นั่งข้างกันเพราะว่า อ ลายมือไม่สวยเลยจะให้เราเป็นคนคุม พอช่วงโควิดที่ต้องเรียนออนไลน์เรากับ อ ก็ยังติดต่อกันอยู่บ้าง แต่หลังๆก็ไม่ได้คุยกันเลยค่ะ มาติดต่อกันอีกทีก็ตอป.6นี่แหละค่ะ เวลาเจอกันที่โรงเรียนก็จะเล่นด้วยกันปรกติ แต่ก็แอบใจเต้นอยู่บางครั้งเวลาคุยกัน หรือตัวใกล้กัน ก็เลยสงสัยน่ะค่ะว่าความรู้สึกนี้ใช่ความรักรึเปล่า หรือเป็นแค่เรื่องปกติในวัยนี้คะ,-1
รบกวนปรึกษาเพื่อนๆหน่อยคะ เนื่องจาก ทัวร์มีข้อตกลงว่าจะไม่คืนเงิน สมมติถ้าเกิดมีเพื่อนร่วมทัวร์ เพิ่งรู้ตัวว่าติดโควิทก่อนวันไป เนื่องจากเขาเสียดายเงินเลยก็จะไปด้วยทั้งป่วยๆ ไม่สบายแบบนั้น คำถาม ถ้าเพื่อนๆเป็นเจ้าของบริษัททัวร์ หรือเพื่อนร่วมทัวร์จะจัดการกับ Case นี้ยังไงดี,1
วันนี้ (10 ก.ค.) เมื่อเวลา 07.40 น. ศูนย์ปฏิบัติการภาวะฉุกเฉิน กรมควบคุมโรค กระทรวงสาธารณสุข เผยตัวเลขสถานการณ์การแพร่ระบาดของโควิด,0
ซีซั่นนี้ไม่รอด! 'อุ๊งอิ๊ง'โพสต์ติดโควิด หลังเพิ่งกลับจากไปเยี่ยม'พ่อ,-1
ผมว่า ตอนนี้นะฮะ ตอนโควิด ผมมองมันมันหนักอะ กระทบไปหมด แต่โลกการเงินมันยังอยู่ได้ โควิดทำให้คนทั่วโลกอยู่ยาก เจ็บป่วยเสียชีวิต แต่นั้นคือ real sector ตลาดการเงินเละอยู่พักนึง แต่คนในโลกการเงินเหมือนมีวัคซีน QE ช่วยอยู่ ในขณะที่รอบนี้ เทียบดอกเบี้ยขาขึ้น,-1
อ่านๆมาก็เป็นในเรื่องของช่วยเรื่องผิวขาวกระจ่างใสขึ้น ส่วนตัวเราเมื่อก่อนนี้ดำแล้วมาเริ่มดูแลตัวเองอยู่แต่บ้านช่วงกักตัวโควิดเลยขาวขึ้น แต่พอมาหลังๆ ออกนอกบ้านบ่อยและลืมทาครีทกันแกดเป็นประจำเลยทำให้ผิวไหม้แดด ดำคล้ำหนักมาก ช่วงนี้เลยขยันทาครีมกันแดด ครีมกู้,-1
ส่วนตัวอยากนอนแอร์มากค่ะ เพราะว่าเป็นคนขี้ร้อนสุดๆ แต่คุณพ่อบอกว่าให้นอนแบบเปิดพัดลมค่ะ ไม่งั้นเชื้อลงปอด อยากถามว่าติดโควิดนี่นอนห้องแอร์ได้ไหมคะ อธิบายละเอียดก็ได้ค่ะ จะเอาไปให้คุณพ่อดู ถ้านอนไม่ได้จริงๆคงต้องทำใจค่ะ😭😭😭,1
ตามหัวข้อเลยค่ะอยากสอบถามผู้มีประสบการณ์หรือผู้รู้เกี่ยวกับการติดเชื้อโควิดเกิน1ครั้งขึ้นไป เนื่องจากเราจะเดินทางไปต่างจังหวัดหลังจากติดโควิดครั้งแรกมาเกือบเดือนแล้วค่ะ 1 เราสามารถติดโควิดครั้งที่สองหลังจากติดเชื้อโควิดรอบแรกไปแล้ว 3 เดือนเจริงมั้ยคะ?? 2,-1
เราอติใข่ไหม ที่ไปได้ยินแม่ค้าที่ตลาดพูดถึงคนเป็นโควิดไม่รักษาตัว ยังออกมาขายของ บางคนก้อบอกเห็นใจไม่มีใครเลี้ยง เฮ้อ !! ดูแลตัวเองกันดีๆนะ ส่วนเราตอนนี้กินฟ้าทะลายโจรเป็นอาหารแล้ว กินเพื่อป้องกัน เราไม่อยากกินเพื่อรักษา,1
เข็ม1,1
ช่วงนี้อากาศเปลี่ยนแปลงบ่อยเราเจอคนไอ..คนไม่สบายแต่ไม่ใส่หน้ากากอนามัยกันเลยคือผมเข้าใจว่าเราผ่านยุคตกต่ำทางสุขภาพคือโควิดมาแล้ว 3 ปีเราเรียนรู้ที่จะป้องกันตัวเอง เราเรียนรู้และมีจิตสำนึกที่จะไม่ไปแพร่เชื้อให้กับคนอื่น แต่เมื่อโควิดมันหมดไปสุดท้ายแล้วคน,0
อยากทราบว่าถ้าเด็ก1ขวบกว่าติดโควิดมีวิธีรักษามั้ยคะมีวิธีทำให้หายมั้ยคะแล้วเด็กมีโอกาศเสียชีวิตมากน้อยแต่ไหนคะ แล้วถ้าคนท้องติดโควิดเด็กในท้องจะเป็นอะไรมั้ยคะ ตอนนี้ติดโควิดทั้งครอบครัวเลยค่ะ หนูเป็นห่วงลูกหนูมากเลยค่ะลูกหนูอายุ1ขวบกว่าต้องมาเจออะไรแบบนี้,0
จขกท เคยทำธุรกิจส่วนตัวค่ะ แต่เนื่องมาจากโควิด ก็ปิดตัวไปเรียบร้อย แล้วก็มาทำอาชีพเลขาของคนญี่ปุ่นค่ะ แต่เนื่องจากสถานการณ์บ้านเมืองที่ไม่สู้ดีนัก ทางเจ้านายเลยปิดบริษัทแล้วบินกลับประเทศไป เท่ากับสถานภาพเราตอนนี้คือตกงานในอายุ 40 ค่ะ ภาระผ่อนบ้านและรถ,1
เห็นว่าจัดล่าสุดก็เกือบสามสิบปีที่แล้ว ถ้ากลับมาจัดอีกน่าจะหาเงินเข้าแต่ละรรได้มหาศาลเลยนะคะ ไหนๆก็หลังโควิดพอดี แต่ละรรก็จะได้มีกิจกรรมสานสัมพันธ์ จากใจเด็กในเครือพระเกี้ยวคือมันเหงามาก จตุรมิตชียังมีลูกเล่นได้เชียร์รรตัวเองบ้าง หรือถ้าหมั่นก็เชียร์ร,0
ดังนี้.. https://www.naewna.com/likesara/661273 กลับมาแล้วค่ะ ติดตามข่าวโควิดกันต่อนะคะ เป็นข้อมูลวันนี้และวานนี้ค่ะ ขอเล่านิดนึงนะคะ เพื่อนคุณยายอายุมากแล้วติดโควิดจนได้ ไม่ทราบติดมาจากไหน และคุณยายก็ฉีดวัคซีนแค่ 2เข็ม ต่อมาลูกหลานในบ้านก็ติดกันทุกคน แต่ปลอดภัยกันแล้ว ครอบครัวนี้กลัวโควิดที่สุด ยังไม่รอดเลย.. ดูแลตัวเองกันด้วยนะคะ..,-1
นายก เต็มประเทศไทย ผมยิ่งมั่นใจว่าการกระจายอำนาจเป็นสิ่งที่ไม่ถูกต้อง เวลาก็ผ่านไปหลายสิบปี อบต อบจ ในสายตาผมก็ยังเป็นแหล่ง รวมของความโลภที่ได้รับอำนาจให้โกงอย่างถูกต้อง แต่เมื่อโควิดระบาดทุกๆพื้นที่มีแต่ผู้ป่วย รัฐบาลกลางแทบจะทำงานไม่ได้ คือทำไม่ทัน,0
มันเป็นเพราะไรหรอคะ คือเราเป็นโควิด อาการก็คือเจ็บคอ ไข้ ไอ บลาๆ พอหายหมดแล้วได้2,-1
พอดีผมอยากทราบว่าถ้าบุคคลที่1ติดโควิดและบุคคลที่2ซึ่งนอนอยู่กับบุคคลที่1แต่ยังไม่ทราบว่าบุคคลที่1ติดโควิดและบุคคลที่2มาอาศัยอยู่กับบุคคลที่3,-1
จะเปิดเทอมแล้ว ระวัง โควิด 19 อย่างไรดี วันอังคารที่ 10 พฤษภาคม พ.ศ. 2565 ผ่านไปอีกสิบวัน เหลืออีกอาทิตย์เดียว โรงเรียนก็จะเปิดเทอมในปีการศึกษา 2565 ให้นักเรียนไปเรียนรวมกันที่โรงเรียน ต่างคนต่างมาจากหลายที่รอบทาง สิ่งที่ควรต้องระมัดระวังก็คงไม่พ้นเรื่อง,1
เรื่องมีอยู่ว่า วันนั้นแฟนเราไม่สบายมากป่วยเป็นโควิดแล้วลุกไปทำงานไม่ได้และไม่ได้ลางานกับหัวหน้าใน Line กลุ่มบริษัทไป จึงทำให้หัวหน้าไม่พอใจและมาด่าแฟนเราว่าขี้เกียจ และวันนี้เราก็ยืนอยู่ด้วยเราก็โดนด่าว่าขี้เกียจ ทั้งผัว ทั้งเมีย (เราทำงานบริษัทเดียวกัน,0
หายโควิดประมานต้นมีนา ทุกวันนี้ยังไอไม่หาย มีวิธีแก้ยังไงบ้างครับ,0
สวัสดีค่ะ พอดีเรามีเรื่องอยากขอคำปรึกษาจากเพื่อนๆ พอดีเราติดโควิด หลังจากหายเราได้ไปยื่นเอกสารที่สำนักงานใหญ่สินมั่นคงมา ตั้งแต่วันที่ 10/03/2565 แต่ยันตอนนี้ เป็นเวลาเกือบสองอาทิตย์แล้ว เรายังไม่ได้รับการติดต่อกลับ ยังไม่ได้ข้อความตอบกลับ หรืออีเมลหรือ,-1
สวัสดีค่ะ พอดีเรามีเรื่องอยากขอคำปรึกษาจากเพื่อนๆ พอดีเราติดโควิด หลังจากหายเราได้ไปยื่นเอกสารที่สำนักงานใหญ่สินมั่นคงมา ตั้งแต่วันที่ 10/03/2565 แต่ยันตอนนี้ เป็นเวลาเกือบสองอาทิตย์แล้ว เรายังไม่ได้รับการติดต่อกลับ ยังไม่ได้ข้อความตอบกลับ หรืออีเมลหรือ,-1
เราส่งเอกสาร1/4/65 ไม่มีการตอบรับ มีใครได้ sms บ้างไหมค่ะ ติดต่อทุกช่องทางก็ไม่มีตอบกลับ ตามจนเหนื่อย เราเคยเคลมสินมั่นคงว่าแต่ช้าแต่น่าไม่เท่าของเมืองไทยนะ เพราะเขายังมีการแจ้งว่าเอกสารเราติดตรงไหนไม่เรียบร้อย แต่เมืองไทยเนียะเงียบมากกก โทรไปก็ไม่มีคนรับ #เมืองไทย #เมืองไทยประกันภัย #เคลิมโควิด #เจอ จ่าย จบ,-1
ช่วงสงกรานต์ว่าจะเอารถไปจอดครับ เพราะสะดวกกว่า แต่กังวลว่าถ้าขับรถไปแล้วหาที่จอดรถไม่ได้ครับ เดินทางวันที่16,-1
คุยกับคนคนหนึ่งมา2ปีกว่า ตั้งแต่โควิดแรกๆ เขาอยู่ตปท.เลยยังไม่ได้เจอตัวเป็นๆ ปลายปีนี้หรือปีหน้าอาจจะได้พบกันค่ะ แต่ภายในใจกลับรู้สึกว่าเราคือคนที่ใช่ของกันและกัน คือเราไม่ได้สวยและเขาก็ไม่ได้หล่อ มีอะไรๆคล้ายๆกัน อายุเท่ากัน ทำงานคล้ายๆกัน ไม่ได้เจ้าชู้,-1
เมื่อปี 2018 เราเคยไปเรียนภาษาที่ออส 1 ปี แต่พอจะกลับไทย เราแพลนไว้ว่าจะกลับมาอีก แต่ดันมีโควิดยาวเลยตัดสินใจไม่กลับไปแล้ว แต่เรายังไม่ได้ยกเลิกซิมการ์ดที่เคยใช้ จนกลายเป็นว่ามีอีเมล์ส่งมาเตือนว่ามีค่าใช้จ่ายค้างอยู่ ทำให้เราเกิดความกังวลว่าถ้ากลับไปออส (,0
แฟนติดโควิด ผมมีอาการปวดหัวตัวร้อนอื่นๆเจ๊บหัว ระคายคอ เลยลองตรวจดูพบว่าขึ้น 2 ขีดเลย แปลว่าติดโควิดเลยใช่ไหมครับ,0
